player_id,player,team,match_id,minutes,goals,assists,shots,sot,key_passes,big_chances_created,big_chances_missed,touches,passes,passes_acc,long_balls,long_balls_acc,crosses,crosses_acc,dribbles,dribbles_won,interceptions,clearances,tackles_won,tackles_total,aerial_won,ball_recovery,duel_won,duel_lost,blocked_shots,fouls,was_fouled,offsides,saves
951278,Manuel Rivera,Ñublense,15353012,84,0,0,1,0,0,0,0,44,31,23,4,1,0,0,0,0,2,3,2,2,2,5,4,3,0,2,0,0,0
986626,Jovany Campusano,Ñublense,15353012,90,0,0,0,0,1,0,0,48,23,18,4,1,4,1,0,0,1,3,2,5,0,1,5,3,0,3,0,0,0
986676,Matías Plaza,Ñublense,15353012,84,0,0,4,2,3,1,0,56,33,26,2,1,0,0,3,3,3,0,3,5,2,3,12,2,0,1,2,0,0
761426,Ignacio Jeraldino,Ñublense,15353012,57,0,0,1,1,0,0,0,20,12,3,1,0,0,0,2,1,0,0,0,1,2,4,4,6,0,1,0,1,0
1503119,Giovanny Avalos,Ñublense,15353012,67,0,0,1,0,0,0,1,20,12,6,1,1,1,0,1,0,0,1,0,0,1,3,1,5,0,1,0,0,0
1125913,Diego Sanhueza,Ñublense,15353012,45,0,0,1,0,1,0,1,31,18,11,3,1,0,0,1,1,1,5,0,0,1,2,2,6,0,0,0,1,0
1518443,Franco Rami,Ñublense,15353012,33,0,0,0,0,0,0,0,15,9,2,1,0,0,0,2,2,0,2,0,0,7,1,9,4,0,2,0,0,0
1118269,Ignacio Tapia,Ñublense,15353012,23,0,0,0,0,1,0,0,8,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0
973992,Diego Céspedes,Ñublense,15353012,14,1,0,1,2,0,0,0,7,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
962130,Fernando Ovelar,Ñublense,15353012,14,0,0,1,0,0,0,0,7,2,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,1,0,0
805183,Gabriel Castellón,Universidad de Chile,15353012,90,0,0,0,0,0,0,0,44,39,35,9,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3
818897,Fabián Hormazábal,Universidad de Chile,15353012,90,0,0,1,0,0,0,0,80,57,49,8,4,2,1,2,0,0,3,0,0,0,3,3,2,0,0,3,0,0
789979,Matías Zaldivia,Universidad de Chile,15353012,90,0,0,0,0,1,0,0,95,82,67,7,3,0,0,0,0,1,6,1,1,8,3,11,5,1,1,2,0,0
831012,Nicolás Ramírez,Universidad de Chile,15353012,90,0,0,0,0,0,0,0,88,70,64,4,2,1,0,2,1,1,6,0,0,2,5,4,8,0,1,1,0,0
1087387,Marcelo Morales,Universidad de Chile,15353012,88,0,0,1,0,3,0,0,76,46,36,8,3,5,2,1,1,0,2,3,4,1,2,9,5,0,2,3,0,0
589542,Israel Poblete,Universidad de Chile,15353012,65,0,0,0,0,0,0,0,42,28,22,0,0,1,0,0,0,2,1,1,2,1,0,3,2,0,1,0,0,0
2184978,Lucas Barrera,Universidad de Chile,15353012,90,0,0,1,0,1,0,0,84,61,52,8,5,2,0,1,1,0,3,2,4,0,9,5,6,0,0,0,0,0
906105,Maximiliano Guerrero,Universidad de Chile,15353012,73,0,0,2,0,2,0,0,35,20,17,0,0,4,1,2,1,1,0,0,0,0,1,2,4,0,0,1,0,0
925337,Javier Altamirano,Universidad de Chile,15353012,90,0,0,1,0,1,0,0,58,40,29,2,1,1,0,4,3,2,0,0,1,0,8,5,5,0,1,1,0,0
1002939,Lucas Assadi,Universidad de Chile,15353012,65,0,0,2,0,0,0,0,27,18,15,1,1,0,0,3,1,1,0,0,0,0,2,1,3,0,0,0,0,0
37006,Eduardo Vargas,Universidad de Chile,15353012,73,0,0,2,0,0,0,0,25,15,11,2,1,0,0,3,1,0,0,0,0,0,0,2,8,0,1,1,0,0
1388813,Agustín Arce,Universidad de Chile,15353012,25,0,0,0,0,1,0,0,16,13,10,2,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0
1482412,Ignacio Vásquez,Universidad de Chile,15353012,25,0,0,2,0,0,0,0,13,8,5,2,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
26480,Marcelo Díaz,Universidad de Chile,15353012,17,0,0,0,0,0,0,0,15,14,9,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
359024,Juan Martín Lucero,Universidad de Chile,15353012,17,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138070,Felipe Salomoni,Universidad de Chile,15353012,10,0,0,0,0,0,0,0,6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482395,Christian Bravo,Huachipato,15353013,90,0,0,0,0,0,0,0,45,31,24,12,6,0,0,0,0,0,1,0,0,1,10,1,0,0,0,0,0,5
1117091,Nelson Guillermo Guaiquil,Huachipato,15353013,90,0,0,0,0,0,0,0,62,44,37,8,3,3,0,0,0,1,3,0,1,0,8,1,6,0,2,0,0,0
36995,Rafael Caroca,Huachipato,15353013,90,0,0,1,1,0,0,1,57,44,41,1,0,0,0,0,0,4,1,3,3,4,3,7,3,0,2,0,0,0
247055,Nicolás Vargas,Huachipato,15353013,90,1,0,2,2,1,0,0,54,37,25,9,1,2,2,0,0,2,4,0,2,4,2,7,1,2,0,1,0,0
1482399,Lucas Velásquez,Huachipato,15353013,90,0,0,1,1,0,0,0,55,36,27,7,5,2,0,0,0,1,5,2,3,3,8,7,2,0,1,1,0,0
1381958,Santiago Silva,Huachipato,15353013,90,1,0,2,2,1,1,0,63,45,37,2,0,2,1,3,3,2,1,0,2,0,9,6,1,0,2,1,0,0
249373,Claudio Sepúlveda,Huachipato,15353013,86,1,1,1,2,4,1,0,77,63,51,6,5,2,1,0,0,1,2,2,3,1,8,5,5,1,3,1,0,0
1017455,Ezequiel Cañete,Huachipato,15353013,63,0,0,1,0,2,0,0,35,25,15,2,0,3,0,0,0,0,0,0,1,3,4,5,1,0,0,1,1,0
1484208,Juan Figueroa,Huachipato,15353013,63,0,0,1,1,1,0,0,29,15,15,0,0,3,2,1,1,1,0,0,1,0,2,3,5,0,0,1,0,0
940483,Maximiliano Rodríguez,Huachipato,15353013,80,1,1,4,3,1,0,1,25,11,7,1,0,1,0,2,1,1,0,0,0,1,2,2,5,0,1,0,0,0
988078,Harold Antiñirre,Huachipato,15353013,45,0,0,0,0,0,0,0,22,9,7,0,0,2,0,0,0,0,1,2,3,2,4,5,0,1,0,0,0,0
851968,Cris Martínez,Huachipato,15353013,45,1,0,1,2,0,0,0,16,6,4,0,0,0,0,1,0,0,1,1,1,3,1,5,5,0,0,1,0,0
845174,Mario Briceño,Huachipato,15353013,27,0,0,0,0,0,0,0,13,6,5,0,0,2,0,2,1,0,1,0,0,0,0,2,2,0,1,1,0,0
323439,Lionel Altamirano,Huachipato,15353013,27,0,1,2,2,1,1,1,9,6,4,3,3,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0
1108721,Maicol León,Huachipato,15353013,10,0,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2523858,Martín Torrejón,Huachipato,15353013,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1002740,Santiago Silva Azambuja,Universidad de Concepción,15353013,90,0,0,0,0,0,0,0,44,34,24,15,5,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,6
986609,Jorge Espejo,Universidad de Concepción,15353013,90,0,0,0,0,0,0,0,66,40,35,5,2,4,2,0,0,2,3,0,0,0,6,1,4,0,1,1,0,0
47037,Osvaldo González,Universidad de Concepción,15353013,90,0,0,0,0,0,0,0,53,47,39,9,3,0,0,1,0,2,2,0,0,2,2,3,4,0,0,1,0,0
365990,Leonel González,Universidad de Concepción,15353013,90,0,0,0,0,0,0,0,83,65,54,13,5,0,0,0,0,2,7,1,1,4,5,7,3,0,0,2,0,0
906102,Yerco Oyanedel,Universidad de Concepción,15353013,90,0,0,1,0,3,0,0,62,33,29,5,3,6,3,2,2,1,3,0,0,1,2,3,3,0,1,0,0,0
986462,Bryan Ogaz,Universidad de Concepción,15353013,90,0,0,0,0,0,0,0,69,53,48,7,6,0,0,0,0,2,2,2,3,2,4,8,8,0,3,3,0,0
965775,Agustín Urzi,Universidad de Concepción,15353013,45,1,0,5,3,2,0,0,34,20,17,2,2,2,1,1,0,0,0,0,0,0,5,2,4,0,1,2,0,0
896753,Facundo Mater,Universidad de Concepción,15353013,90,0,0,2,1,0,0,0,62,47,39,4,2,0,0,6,1,0,2,0,0,0,5,3,10,0,1,2,0,0
939997,Cristhofer Mesías,Universidad de Concepción,15353013,69,0,0,3,0,0,0,0,41,30,21,2,1,1,1,1,1,0,0,1,1,0,3,2,5,0,1,0,0,0
1106828,Jeison Fuentealba,Universidad de Concepción,15353013,82,0,0,1,1,3,0,0,55,44,34,4,1,1,0,2,1,1,0,0,0,0,5,2,2,0,0,1,0,0
159931,Cecilio Waterman,Universidad de Concepción,15353013,90,0,1,6,2,2,0,1,42,25,20,0,0,1,1,3,1,0,0,0,0,4,2,6,10,0,1,1,0,0
906108,Antonio Díaz,Universidad de Concepción,15353013,45,0,0,0,0,1,0,0,28,16,10,0,0,4,0,0,0,0,1,1,1,0,2,2,1,0,0,1,0,0
965719,Ariel Uribe,Universidad de Concepción,15353013,21,0,0,0,0,1,1,0,18,13,13,1,1,2,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0
1982599,Martín Ramírez,Universidad de Concepción,15353013,8,0,0,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978979,José Sanhueza,Universidad de Concepción,15353014,90,0,0,0,0,0,0,0,30,26,17,11,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1
47037,Osvaldo González,Universidad de Concepción,15353014,90,0,0,0,0,0,0,0,53,42,35,5,1,0,0,1,1,4,3,0,1,3,3,5,5,1,3,0,0,0
365990,Leonel González,Universidad de Concepción,15353014,90,0,0,0,0,0,0,0,72,58,49,9,2,0,0,1,1,0,9,0,0,1,3,2,2,2,1,0,0,0
939997,Cristhofer Mesías,Universidad de Concepción,15353014,63,0,0,0,0,0,0,0,57,50,48,3,2,0,0,1,1,2,2,0,1,0,5,2,2,0,2,0,0,0
986609,Jorge Espejo,Universidad de Concepción,15353014,63,0,0,0,0,0,0,0,47,26,18,5,1,4,2,2,2,1,0,0,0,1,5,3,2,0,1,0,0,0
973567,Pablo Parra,Universidad de Concepción,15353014,57,0,0,0,0,0,0,0,46,35,31,4,2,1,0,2,0,0,0,1,2,0,5,3,5,0,0,1,0,0
986462,Bryan Ogaz,Universidad de Concepción,15353014,78,0,1,0,0,1,0,0,68,56,51,5,3,1,0,0,0,1,0,2,2,1,6,3,2,0,1,0,0,0
896753,Facundo Mater,Universidad de Concepción,15353014,90,0,0,3,1,1,0,0,84,53,47,3,1,0,0,4,0,2,1,2,3,0,4,5,12,0,2,2,0,0
906102,Yerco Oyanedel,Universidad de Concepción,15353014,90,0,0,0,0,1,0,0,54,34,30,3,1,2,0,0,0,0,2,0,1,0,4,1,1,0,1,0,0,0
159931,Cecilio Waterman,Universidad de Concepción,15353014,90,0,0,1,0,1,0,0,38,23,20,0,0,0,0,1,0,0,2,0,0,4,0,6,9,0,0,2,1,0
1106828,Jeison Fuentealba,Universidad de Concepción,15353014,78,1,0,2,2,1,0,0,46,29,21,2,2,2,0,2,0,1,1,0,1,0,4,2,5,0,0,1,0,0
965775,Agustín Urzi,Universidad de Concepción,15353014,33,0,0,0,0,1,0,0,34,17,11,3,1,3,0,3,1,1,0,2,3,0,4,5,4,0,0,1,0,0
2199269,Benjamín Sáez,Universidad de Concepción,15353014,27,0,0,0,0,0,0,0,14,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455393,Francisco Herrera,Universidad de Concepción,15353014,27,0,0,0,0,0,0,0,17,13,13,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
906108,Antonio Díaz,Universidad de Concepción,15353014,12,0,0,1,0,0,0,0,14,7,6,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
965719,Ariel Uribe,Universidad de Concepción,15353014,12,0,0,1,0,1,0,0,14,8,8,0,0,1,0,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0
925598,Jorge Pinos,Cobresal,15353014,90,0,0,0,0,0,0,0,19,17,13,11,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
818865,Guillermo Pacheco,Cobresal,15353014,90,0,0,1,0,0,0,0,92,64,48,10,4,3,1,1,0,1,4,2,2,3,7,5,4,0,0,0,0,0
889519,Franco Bechtholdt,Cobresal,15353014,90,0,0,1,0,0,0,0,51,37,32,1,1,0,0,0,0,2,4,2,3,3,5,6,4,0,1,0,0,0
832663,Christian Moreno,Cobresal,15353014,90,0,0,1,0,0,0,0,52,31,26,3,1,0,0,0,0,2,11,1,2,0,6,2,1,2,1,0,0,0
987924,Antonio Castillo,Cobresal,15353014,90,0,0,1,0,2,0,0,67,39,31,4,1,5,2,0,0,2,4,1,2,2,3,4,3,0,1,0,0,0
974736,Julián Brea,Cobresal,15353014,90,0,0,2,0,2,1,0,58,43,36,3,3,4,0,1,0,0,0,0,0,1,5,3,1,0,0,2,0,0
1016643,Aaron Astudillo,Cobresal,15353014,63,0,0,0,0,1,0,0,68,58,54,4,3,1,0,1,0,1,0,2,3,0,9,4,2,0,0,1,0,0
385990,Juan Fuentes,Cobresal,15353014,90,0,0,1,0,0,0,0,85,68,58,6,3,0,0,0,0,1,2,5,5,1,9,6,5,1,4,0,0,0
1835777,Benjamin Moreno,Cobresal,15353014,45,0,0,0,0,0,0,0,24,16,12,0,0,0,0,1,1,0,0,1,1,0,1,2,3,0,0,0,0,0
790000,Bryan Carvallo,Cobresal,15353014,90,0,0,1,0,0,0,0,79,62,50,6,4,2,1,2,1,1,0,2,2,0,4,6,5,0,1,3,1,0
937101,Steffan Pino,Cobresal,15353014,90,0,0,1,0,1,1,0,45,27,22,3,3,0,0,1,1,0,0,1,2,2,0,9,8,0,1,4,0,0
1021117,César Yanis,Cobresal,15353014,45,0,0,2,1,0,0,2,50,35,28,5,2,2,0,3,3,0,0,3,3,0,6,7,2,0,0,1,0,0
1086986,Franco Frías,Cobresal,15353014,27,0,0,0,0,1,0,0,8,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
805183,Gabriel Castellón,Universidad de Chile,15353015,90,0,0,0,0,0,0,0,29,19,17,5,3,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,2
831012,Nicolás Ramírez,Universidad de Chile,15353015,90,1,0,1,2,0,0,0,98,73,64,7,3,1,0,0,0,1,7,3,4,4,3,8,2,1,0,0,0,0
981341,Franco Calderón,Universidad de Chile,15353015,90,0,0,0,0,0,0,0,73,53,45,9,5,0,0,0,0,1,12,0,1,2,4,4,4,0,1,1,0,0
789979,Matías Zaldivia,Universidad de Chile,15353015,90,0,0,1,1,0,0,0,77,63,47,8,4,0,0,0,0,1,3,0,0,4,3,5,2,1,0,1,1,0
818897,Fabián Hormazábal,Universidad de Chile,15353015,89,0,0,1,1,2,0,1,80,46,36,3,0,7,1,0,0,0,2,2,2,0,4,2,4,0,1,0,0,0
925337,Javier Altamirano,Universidad de Chile,15353015,90,1,0,2,2,1,0,0,101,83,68,6,3,3,1,0,0,0,0,1,1,1,6,4,6,0,4,2,0,0
18304,Charles Aránguiz,Universidad de Chile,15353015,90,0,0,0,0,3,0,0,100,76,65,4,3,4,1,0,0,1,0,2,3,5,6,13,8,0,2,5,0,0
1138070,Felipe Salomoni,Universidad de Chile,15353015,71,0,1,1,1,2,1,0,26,14,9,4,1,4,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0
37006,Eduardo Vargas,Universidad de Chile,15353015,90,0,1,2,0,1,0,0,29,18,11,2,0,0,0,0,0,0,0,0,1,2,1,3,8,0,0,0,2,0
359024,Juan Martín Lucero,Universidad de Chile,15353015,90,0,0,3,0,1,0,0,38,17,11,0,0,1,0,4,1,0,0,1,1,3,1,7,6,0,0,2,0,0
1002939,Lucas Assadi,Universidad de Chile,15353015,45,0,0,1,0,0,0,0,29,22,18,2,1,1,0,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0
906105,Maximiliano Guerrero,Universidad de Chile,15353015,45,0,0,0,0,1,0,0,35,24,19,2,1,2,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0
589542,Israel Poblete,Universidad de Chile,15353015,19,0,0,0,0,0,0,0,14,13,10,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
1482412,Ignacio Vásquez,Universidad de Chile,15353015,11,0,0,1,0,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
874123,Matías Bórquez,Deportes Limache,15353015,90,0,0,0,0,0,0,0,38,31,18,26,13,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,3
980882,Yerko González,Deportes Limache,15353015,90,1,0,1,2,0,0,0,54,29,23,6,2,1,0,1,0,3,5,0,0,5,6,6,1,1,0,1,0,0
875564,Augusto Aguirre,Deportes Limache,15353015,90,0,0,1,1,0,0,0,40,26,19,4,0,1,0,0,0,1,6,0,0,1,6,1,1,0,0,0,0,0
33829,Alfonso Parot,Deportes Limache,15353015,90,0,0,0,0,0,0,0,37,22,16,5,2,1,0,0,0,1,5,2,3,2,3,6,2,1,0,1,0,0
986599,Joaquín Montecinos,Deportes Limache,15353015,72,0,0,0,0,0,0,0,26,16,6,5,1,2,1,0,0,0,3,2,3,1,1,5,1,0,0,1,0,0
874853,Ramón Martínez,Deportes Limache,15353015,90,0,0,0,0,0,0,0,49,29,21,3,2,0,0,2,0,3,2,2,3,1,3,4,9,0,4,0,0,0
818974,César Pinares,Deportes Limache,15353015,80,0,0,0,0,1,0,0,44,37,28,9,5,0,0,0,0,3,1,1,1,0,1,2,3,0,1,1,0,0
1197239,Marcelo Flores,Deportes Limache,15353015,87,0,0,1,0,0,0,0,51,17,11,3,0,1,0,2,2,0,5,1,1,1,1,4,1,0,0,0,0,0
818816,Jean Meneses,Deportes Limache,15353015,90,0,1,0,0,3,1,0,49,36,23,5,1,0,0,2,0,0,1,0,0,0,9,2,8,0,2,2,0,0
988084,Gonzalo Sosa,Deportes Limache,15353015,72,0,0,1,0,0,0,0,21,15,9,0,0,0,0,0,0,1,0,1,1,6,0,8,6,0,2,1,2,0
925992,Daniel Castro,Deportes Limache,15353015,90,1,0,3,3,1,0,0,29,12,4,2,0,1,0,4,1,0,0,1,1,0,3,2,8,0,2,0,0,0
1125514,Carlos Morales,Deportes Limache,15353015,18,0,0,0,0,0,0,0,13,4,4,0,0,1,0,1,0,0,0,1,1,0,1,1,2,0,1,0,0,0
871813,Marcos Arturia,Deportes Limache,15353015,18,0,0,1,1,0,0,0,15,8,6,1,0,0,0,1,0,0,0,1,1,0,1,1,7,0,1,0,0,0
863124,Misael Llantén,Deportes Limache,15353015,10,0,0,0,0,1,0,0,10,6,5,2,1,0,0,0,0,1,0,1,2,0,0,3,0,0,0,1,0,0
1199394,Axel Alfonzo,Deportes Limache,15353015,13,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
831242,Omar Carabalí,O'Higgins,15353016,90,0,0,0,0,0,0,0,41,28,17,17,6,0,0,0,0,0,2,0,0,1,8,1,0,0,0,0,0,3
1482408,Felipe Faúndez,O'Higgins,15353016,90,0,0,1,1,1,0,0,80,39,33,6,3,3,0,4,1,2,6,2,4,1,3,9,7,0,0,3,0,0
1002945,Nicolás Garrido,O'Higgins,15353016,90,0,0,1,0,1,0,0,54,33,27,4,1,0,0,0,0,3,10,1,3,4,2,7,3,2,1,0,0,0
990283,Miguel Brizuela,O'Higgins,15353016,81,0,0,1,0,0,0,0,38,31,26,3,0,0,0,0,0,0,5,0,0,0,2,0,1,1,0,0,0,0
339699,Luis Pavez Munoz,O'Higgins,15353016,90,0,0,0,0,0,0,0,66,49,37,7,2,1,0,0,0,1,4,0,1,1,1,2,1,2,0,0,0,0
1411686,Martín Maturana,O'Higgins,15353016,62,1,1,3,2,3,1,0,29,17,16,1,1,0,0,1,0,0,1,1,2,0,2,4,5,0,0,2,0,0
1177211,Felipe Ogaz,O'Higgins,15353016,90,0,0,1,0,1,0,0,55,41,32,6,2,0,0,0,0,4,1,1,2,0,7,3,2,0,0,1,0,0
844183,Juan Leiva,O'Higgins,15353016,82,0,0,1,1,0,0,0,38,32,27,0,0,0,0,0,0,0,1,1,1,0,3,1,3,0,0,0,0,0
983528,Francisco González,O'Higgins,15353016,82,1,0,4,2,4,0,0,49,23,20,2,2,12,6,0,0,0,2,0,0,2,6,6,3,0,2,4,0,0
849177,Arnaldo Castillo,O'Higgins,15353016,90,0,0,5,3,0,0,0,40,25,19,0,0,0,0,1,1,0,1,0,0,2,1,3,4,0,1,0,1,0
789677,Martín Sarrafiore,O'Higgins,15353016,76,0,0,3,0,4,0,1,31,20,16,0,0,3,1,1,1,1,0,0,0,2,2,3,4,0,0,0,0,0
1798259,Gabriel Pinto,O'Higgins,15353016,28,0,0,1,0,0,0,0,29,22,14,2,0,0,0,1,1,0,0,2,3,0,3,4,1,0,1,0,0,0
1798260,Joaquín Tapia,O'Higgins,15353016,14,0,0,1,0,0,0,0,8,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2038201,José Movillo,O'Higgins,15353016,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0
975291,Leandro Díaz,O'Higgins,15353016,8,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
942415,Bastián Yáñez,O'Higgins,15353016,8,0,0,0,0,1,0,0,4,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
975882,Tomás Ahumada,Audax Italiano,15353016,90,0,0,0,0,0,0,0,40,27,26,3,2,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,5
906112,Oliver Rojas,Audax Italiano,15353016,90,0,0,0,0,1,0,0,62,42,31,6,5,1,1,2,2,1,4,0,1,2,0,5,5,0,0,0,0,0
895340,Marcelo Ortíz,Audax Italiano,15353016,90,0,0,2,1,0,0,1,84,75,64,13,6,0,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0
1177235,Daniel Piña,Audax Italiano,15353016,90,0,0,0,0,1,0,0,81,59,53,7,5,2,0,0,0,0,4,1,1,2,5,4,4,1,0,1,0,0
804983,Raimundo Rebolledo,Audax Italiano,15353016,83,0,0,1,0,1,0,0,37,26,21,3,1,1,0,1,0,2,0,0,0,1,9,1,2,0,1,0,0,0
942156,Marco Collao,Audax Italiano,15353016,90,0,0,0,0,0,0,0,47,35,23,11,3,0,0,2,2,1,2,0,1,0,3,3,3,0,1,0,0,0
986532,Federico Mateos,Audax Italiano,15353016,83,0,0,1,0,1,0,0,42,25,14,2,1,4,1,3,2,0,1,1,1,3,1,6,5,0,1,0,0,0
1177236,Esteban Matus,Audax Italiano,15353016,90,0,0,0,0,1,0,0,73,44,29,4,2,6,1,1,0,1,3,3,3,1,5,5,6,1,4,1,0,0
1083863,Nicolás Aedo,Audax Italiano,15353016,61,0,1,1,1,2,1,0,38,27,24,3,2,3,2,1,1,0,1,0,0,0,3,1,2,0,1,0,0,0
859990,Franco Troyansky,Audax Italiano,15353016,73,0,0,2,0,0,0,0,27,18,15,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1485094,Giovani Chiaverano,Audax Italiano,15353016,73,1,0,2,3,1,0,0,25,11,6,0,0,1,1,2,1,0,0,0,1,1,3,4,9,0,3,1,0,0
912067,Michael Vadulli,Audax Italiano,15353016,29,0,0,1,0,1,0,0,13,7,6,2,2,0,0,1,0,0,0,0,0,1,1,2,2,0,0,1,1,0
997539,Rodrigo Cabral,Audax Italiano,15353016,17,0,0,0,0,0,0,0,10,6,3,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,1,0,0,0
875274,Diego Coelho,Audax Italiano,15353016,17,0,0,1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1440662,Favian Loyola,Audax Italiano,15353016,14,0,0,1,0,0,0,0,8,2,2,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0
1114520,Paolo Guajardo,Audax Italiano,15353016,8,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
831242,Omar Carabalí,O'Higgins,15353017,90,0,0,0,0,0,0,0,48,38,27,16,5,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,2
985004,Benjamín Rojas,O'Higgins,15353017,90,0,0,0,0,1,0,0,55,27,22,1,1,3,2,2,2,2,3,1,2,0,2,5,3,0,1,1,0,0
1002945,Nicolás Garrido,O'Higgins,15353017,90,0,0,1,0,0,0,0,73,57,51,7,5,0,0,0,0,1,5,3,3,3,3,6,0,0,0,0,0,0
990283,Miguel Brizuela,O'Higgins,15353017,90,0,0,1,0,0,0,0,80,70,61,3,2,0,0,0,0,0,7,2,2,4,8,6,11,0,1,0,0,0
975291,Leandro Díaz,O'Higgins,15353017,45,0,0,0,0,1,1,0,28,21,19,1,1,3,1,1,0,0,0,0,1,0,1,1,3,1,1,0,0,0
1177211,Felipe Ogaz,O'Higgins,15353017,90,0,0,1,0,1,0,0,105,89,79,11,8,0,0,2,0,1,0,5,5,1,15,7,5,0,2,1,0,0
983528,Francisco González,O'Higgins,15353017,90,0,0,3,0,4,0,0,76,39,31,4,3,14,2,4,1,0,0,1,2,3,0,9,6,0,0,3,0,0
126376,Bryan Rabello,O'Higgins,15353017,64,0,0,0,0,1,1,0,26,20,15,0,0,3,0,0,0,0,0,0,0,1,2,2,5,0,2,1,0,0
844183,Juan Leiva,O'Higgins,15353017,77,0,0,1,0,1,0,0,48,40,31,7,5,3,0,0,0,0,0,2,2,1,6,3,2,0,1,0,0,0
942415,Bastián Yáñez,O'Higgins,15353017,77,0,0,1,0,1,0,0,52,34,28,0,0,8,1,2,1,1,0,0,1,0,5,2,3,1,0,0,0,0
849177,Arnaldo Castillo,O'Higgins,15353017,64,0,0,4,3,1,0,2,24,14,9,0,0,0,0,0,0,0,2,0,0,9,1,9,7,0,0,0,1,0
339699,Luis Pavez Munoz,O'Higgins,15353017,45,0,0,2,0,1,0,0,43,31,25,3,3,4,1,1,1,0,2,1,1,2,1,4,0,0,0,0,0,0
1798260,Joaquín Tapia,O'Higgins,15353017,26,0,0,2,1,0,0,0,21,7,6,0,0,3,0,3,1,0,1,0,1,1,0,4,2,0,0,1,0,0
923802,Thiago Vecino,O'Higgins,15353017,26,0,0,0,0,1,0,0,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1411686,Martín Maturana,O'Higgins,15353017,13,0,0,0,0,0,0,0,15,10,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
789677,Martín Sarrafiore,O'Higgins,15353017,13,0,0,2,0,1,0,0,19,12,11,0,0,2,1,0,0,0,0,1,1,1,0,2,2,0,1,0,0,0
1482395,Christian Bravo,Huachipato,15353017,90,0,0,0,0,0,0,0,34,21,16,18,13,0,0,0,0,0,4,0,0,6,9,6,1,0,0,0,0,4
