feature_set,corr_threshold,k,C,class_weight,folds,accuracy,accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,log_loss,log_loss_std,brier_multiclass,brier_multiclass_std,within_logloss_tolerance
rolling_only,0.85,36,0.003,none,1,0.5,0.0,0.4871794871794872,0.0,0.4012578616352201,0.0,0.39682675814751284,0.0,1.0914799870971177,0.0,0.6503512640708725,0.0,False
rolling_only,0.95,24,0.003,none,1,0.5,0.0,0.4871794871794872,0.0,0.4012578616352201,0.0,0.39682675814751284,0.0,1.0947489204715266,0.0,0.6528055818015517,0.0,False
rolling_only,0.95,72,0.01,none,1,0.45454545454545453,0.0,0.45170940170940166,0.0,0.3983423983423983,0.0,0.3953168044077135,0.0,1.0927206104922482,0.0,0.6483473460167036,0.0,False
rolling_only,0.9,160,0.03,none,1,0.4090909090909091,0.0,0.41282051282051274,0.0,0.3977673325499413,0.0,0.3939082362995407,0.0,1.2869374437924965,0.0,0.7566010514024445,0.0,False
rolling_only,0.9,108,0.03,balanced,1,0.38636363636363635,0.0,0.39337606837606837,0.0,0.3961904761904762,0.0,0.38753246753246756,0.0,1.2229993658588894,0.0,0.7327362040917431,0.0,False
rolling_only,0.95,72,0.01,balanced,1,0.38636363636363635,0.0,0.38995726495726496,0.0,0.3954248366013072,0.0,0.3897058823529412,0.0,1.0591814901424614,0.0,0.6409059457584375,0.0,False
rolling_only,0.95,24,0.1,none,1,0.4318181818181818,0.0,0.427457264957265,0.0,0.393676603432701,0.0,0.3946169007144617,0.0,1.267712696695212,0.0,0.727771166710892,0.0,False
rolling_only,0.85,48,0.3,none,1,0.4090909090909091,0.0,0.40320512820512816,0.0,0.39357864357864353,0.0,0.3926849665486029,0.0,1.6103637746474164,0.0,0.862185913159795,0.0,False
rolling_only,0.85,48,1.0,balanced,1,0.4090909090909091,0.0,0.39978632478632475,0.0,0.3924162257495591,0.0,0.39538239538239545,0.0,2.1176070833355425,0.0,0.9814846382740915,0.0,False
rolling_only,0.95,48,0.3,balanced,1,0.38636363636363635,0.0,0.3865384615384615,0.0,0.39160685311992954,0.0,0.3887655533971844,0.0,1.6421492813743959,0.0,0.8825779906941292,0.0,False
rolling_only,0.95,160,0.003,balanced,1,0.38636363636363635,0.0,0.39476495726495725,0.0,0.3914774990043807,0.0,0.3841370696209406,0.0,1.0447766702985795,0.0,0.6316538318099848,0.0,False
rolling_only,0.9,108,0.01,balanced,1,0.38636363636363635,0.0,0.39476495726495725,0.0,0.3914774990043807,0.0,0.3841370696209406,0.0,1.0954748883653342,0.0,0.6626628657736533,0.0,False
rolling_only,0.95,160,0.1,none,1,0.4090909090909091,0.0,0.41623931623931626,0.0,0.39002720861791323,0.0,0.38391410355428346,0.0,1.6008483467503183,0.0,0.8836773203733578,0.0,False
rolling_only,0.95,48,0.1,balanced,1,0.38636363636363635,0.0,0.3865384615384615,0.0,0.38986928104575164,0.0,0.38781194295900173,0.0,1.3572182980250895,0.0,0.7801000592495287,0.0,False
